,Unnamed: 0.1,Unnamed: 0,SMILES
1750,1750,1750,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)c(OC(=O)C([H])([H])[H])c1[H]
1751,1751,1751,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])I)c(OC(=O)C([H])([H])[H])c1[H]
1752,1752,1752,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1753,1753,1753,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1754,1754,1754,[H]c1c([H])c([H])c(SC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1755,1755,1755,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])Sc1c([H])c([H])c([H])c([H])c1OC(=O)C([H])([H])[H]
1756,1756,1756,[H]c1c([H])c([H])c(S(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1757,1757,1757,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)c(OC(=O)C([H])([H])[H])c1[H]
1758,1758,1758,[H]c1c([H])c([H])c(SC([H])([H])[H])c(OC(=O)C([H])([H])C([H])([H])[H])c1[H]
1759,1759,1759,[H]c1c([H])c([H])c(SC([H])([H])[H])c(OC(=O)C([H])([H])Cl)c1[H]
1760,1760,1760,[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1761,1761,1761,[H]c1c([H])c([H])c(SC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1762,1762,1762,[H]c1c([H])c([H])c(SC([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])Br)c1[H]
1763,1763,1763,[H]c1c([H])c([H])c(SC([H])([H])[H])c(OC(=O)C([H])([H])Br)c1[H]
1764,1764,1764,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])Sc2c([H])c([H])c([H])c([H])c2OC(=O)C([H])([H])[H])c([H])c1[H]
1765,1765,1765,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1766,1766,1766,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1767,1767,1767,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Sc1c([H])c([H])c([H])c([H])c1OC(=O)C([H])([H])[H]
1768,1768,1768,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1769,1769,1769,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])[H])c1[H]
1770,1770,1770,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])Sc2c([H])c([H])c([H])c([H])c2OC(=O)C([H])([H])[H])c([H])c1[H]
1771,1771,1771,[H]c1c([H])c([H])c(SC([H])([H])[H])c(OC(=O)C(F)(F)F)c1[H]
1772,1772,1772,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C#N)c(OC(=O)C([H])([H])[H])c1[H]
1773,1773,1773,[H]c1c([H])c([H])c(SC([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])C([H])([H])[H])c1[H]
1774,1774,1774,[H]c1c([H])c([H])c(SC([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC(=O)C([H])([H])N([H])[H])c1[H]
1775,1775,1775,[H]c1c([H])c(C([H])(c2c([H])c([H])c(Cl)c([H])c2[H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c([H])c([H])c1Cl
1776,1776,1776,[H]c1c([H])c(C([H])(c2c([H])c([H])c(Cl)c([H])c2C([H])([H])[H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(C([H])([H])[H])c([H])c1Cl
1777,1777,1777,[H]c1c(C([H])(c2c([H])c([H])c3c(c([H])nn3C([H])([H])[H])c2[H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c([H])c2c([H])nn(C([H])([H])[H])c2c1[H]
1778,1778,1778,[H]c1nc([H])c(C([H])(c2c([H])nc([H])c([H])c2[H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c([H])c1[H]
1779,1779,1779,[H]c1nc(C([H])(c2nc([H])oc2[H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c([H])o1
1780,1780,1780,[H]c1c([H])c([H])c(-c2nn(C([H])([H])[H])c([H])c2C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c([H])c1[H]
1781,1781,1781,[H]c1c([H])c([H])c(-c2nn(C([H])([H])[H])c([H])c2C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(Cl)c1[H]
1782,1782,1782,[H]c1c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])nn1C([H])([H])[H]
1783,1783,1783,[H]c1c([H])c([H])c(-c2nn(C([H])([H])[H])c(C([H])([H])N3C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C3([H])[H])c2[H])c([H])c1[H]
1784,1784,1784,[H]c1c([H])c([H])c(-n2nc(C([H])([H])[H])c(C([H])([H])N3C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C3([H])[H])c2[H])c([H])c1[H]
1785,1785,1785,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c([H])c([H])c1Cl
1786,1786,1786,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1Cl
1787,1787,1787,[H]c1c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c([H])c1Cl
1788,1788,1788,[H]c1c([H])c(Cl)c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
1789,1789,1789,[H]c1c([H])c(Cl)c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c1[H]
1790,1790,1790,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1C(F)(F)F
1791,1791,1791,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1Cl
1792,1792,1792,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C(F)(F)F
1793,1793,1793,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1Cl
1794,1794,1794,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C(F)(F)F
1795,1795,1795,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1Br
1796,1796,1796,[H]c1c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C1([H])[H]
1797,1797,1797,[H]C#Cc1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
1798,1798,1798,[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
1799,1799,1799,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C3([H])OC([H])(C2([H])[H])C([H])([H])C3([H])[H])c([H])c1C(F)(F)F
1800,1800,1800,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C3([H])OC([H])(C2([H])[H])C([H])([H])C3([H])[H])c([H])c1Cl
1801,1801,1801,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C3([H])C([H])([H])OC([H])([H])C2([H])C([H])([H])C3([H])[H])c([H])c1Cl
1802,1802,1802,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])C2([H])[H])c([H])c1Cl
1803,1803,1803,[H]O[C@]1([H])C([H])([H])N(c2c([H])c(C(F)(F)F)c([H])c([H])c2C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
1804,1804,1804,[H]O[C@@]1([H])C([H])([H])N(c2c([H])c(C(F)(F)F)c([H])c([H])c2C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
1805,1805,1805,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C3([H])C([H])([H])OC([H])([H])C3([H])C2([H])[H])c([H])c1C(F)(F)F
1806,1806,1806,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C3([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])C2([H])[H])c([H])c1C(F)(F)F
1807,1807,1807,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C3(C2([H])[H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1C(F)(F)F
1808,1808,1808,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])F)C([H])([H])C2([H])[H])c([H])c1Cl
1809,1809,1809,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)Oc2c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]
1810,1810,1810,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(OC(=O)c2c([H])c([H])c(N([H])C(=N[H])N([H])[H])c([H])c2[H])c([H])c1[H]
1811,1811,1811,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(OC(=O)c2c([H])c([H])c(N([H])[H])c([H])c2[H])c([H])c1[H]
1812,1812,1812,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])c([H])c1[H]
1813,1813,1813,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])c([H])c1[H]
1814,1814,1814,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)Oc2c([H])c([H])c([H])c(N([H])C(=N[H])N([H])[H])c2[H])c([H])c1[H]
1815,1815,1815,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])c([H])c1[H]
1816,1816,1816,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])c([H])c1[H]
1817,1817,1817,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)Oc2c([H])c([H])c(N([H])[H])c([H])c2[H])c([H])c1[H]
1818,1818,1818,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)Oc2c([H])c([H])c(C([H])([H])N([H])[H])c([H])c2[H])c([H])c1[H]
1819,1819,1819,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(N([H])C(=O)Oc2c([H])c([H])c(N([H])[H])c([H])c2[H])c([H])c1[H]
1820,1820,1820,[H]c1c([H])c(C([H])([H])N([H])[H])c([H])c([H])c1OC(=O)N(c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1[H])C([H])([H])[H]
1821,1821,1821,[H]c1c([H])c(C([H])([H])N([H])[H])c([H])c([H])c1OC(=O)N(c1c([H])c([H])c(N([H])[H])c([H])c1[H])C([H])([H])[H]
1822,1822,1822,[H]c1c([H])c(N([H])[H])c([H])c([H])c1OC(=O)N(c1c([H])c([H])c(N([H])[H])c([H])c1[H])C([H])([H])[H]
1823,1823,1823,[H]c1c([H])c(N([H])[H])c([H])c([H])c1OC(=O)N([H])c1c([H])c([H])c(N([H])[H])c([H])c1[H]
1824,1824,1824,[H]N=C(N([H])[H])N([H])C([H])([H])c1c([H])c([H])c(N([H])C(=O)Oc2c([H])c([H])c(N([H])[H])c([H])c2[H])c([H])c1[H]
1825,1825,1825,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])N([H])[H])c([H])c2[H])c(OC(=O)N(C([H])([H])[H])C([H])([H])[H])c1[H]
1826,1826,1826,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(OC(=O)N(C([H])([H])[H])C([H])([H])[H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])N([H])[H])c([H])c2[H])c1[H]
1827,1827,1827,[H]N=C(N([H])[H])N([H])c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c(N([H])C(=N[H])N([H])[H])c([H])c2OC(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
1828,1828,1828,[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]2([H])C(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c(C4(C(F)(F)F)N=N4)c([H])c3[H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])[C@@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N2[H])c([H])c1[H]
1829,1829,1829,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC(=O)N([H])c1c([H])c([H])c([H])c(N([H])C(=O)SC([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C([H])([H])[H])c1[H]
1830,1830,1830,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])(N([H])C(=O)SC([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
1831,1831,1831,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC(=O)N([H])c1c([H])c([H])c(C([H])([H])c2c([H])c([H])c(N([H])C(=O)SC([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C([H])([H])[H])c([H])c2[H])c([H])c1[H]
1832,1832,1832,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)SC([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C([H])([H])[H]
1833,1833,1833,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC(=O)N([H])c1c([H])c([H])c(C([H])([H])N([H])C(=O)SC([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C([H])([H])[H])c([H])c1[H]
1834,1834,1834,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC(=O)N([H])c1c([H])c([H])c(N([H])C(=O)SC([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C([H])([H])[H])c([H])c1[H]
1835,1835,1835,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)SC([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C([H])([H])[H]
1836,1836,1836,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])I)C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1837,1837,1837,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1838,1838,1838,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])Cl)C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1839,1839,1839,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])Br)C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1840,1840,1840,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1841,1841,1841,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])F)C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1842,1842,1842,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])OS(=O)(=O)C([H])([H])[H])C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1843,1843,1843,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])OS(=O)(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1844,1844,1844,[H]O[C@]([H])([C@]12C(=O)O[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])OS(=O)(=O)c1c([H])c([H])c([H])c3c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c13)C(=O)N2[H])[C@]1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H]
1845,1845,1845,[H]OC([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@]2([C@@]([H])(O[H])[C@]3([H])C([H])=C([H])C([H])([H])C([H])([H])C3([H])[H])C(=O)O[C@]21C([H])([H])[H]
1846,1846,1846,[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])N([H])C(=O)[C@]1([H])OC(=O)[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
1847,1847,1847,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
1848,1848,1848,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
1849,1849,1849,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
1850,1850,1850,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
1851,1851,1851,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
1852,1852,1852,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
1853,1853,1853,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])[C@@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
1854,1854,1854,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
1855,1855,1855,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C(=O)[C@]2([H])OC(=O)[C@@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
1856,1856,1856,[H]c1c([H])c(Cl)c2c(=O)oc(OC([H])([H])C([H])([H])[H])nc2c1[H]
1857,1857,1857,[H]c1c([H])c([H])c(C([H])([H])Oc2nc3c([H])c([H])c([H])c([H])c3c(=O)o2)c([H])c1[H]
1858,1858,1858,[H]C#CC([H])([H])Oc1nc2c([H])c([H])c([H])c(C([H])([H])[H])c2c(=O)o1
1859,1859,1859,[H]c1c([H])c([H])c(C([H])([H])Oc2nc3c([H])c([H])c(C([H])([H])[H])c([H])c3c(=O)o2)c([H])c1[H]
